symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2019-07-30 00:00:00+00:00,140.35,141.22,139.8,140.14,16846528,134.3103756292,135.1429372736,133.7840435551,134.1094124736,16846528,0.0,1.0
MSFT,2019-07-31 00:00:00+00:00,136.27,140.49,135.08,140.33,38598786,130.405948607,134.4443510662,129.2671573922,134.291236281,38598786,0.0,1.0
MSFT,2019-08-01 00:00:00+00:00,138.06,140.94,136.93,137.0,40557502,132.1189202662,134.8749863996,131.0375470959,131.1045348144,40557502,0.0,1.0
MSFT,2019-08-02 00:00:00+00:00,136.9,138.32,135.26,138.09,30791624,131.0088380736,132.3677317922,129.4394115255,132.1476292885,30791624,0.0,1.0
MSFT,2019-08-05 00:00:00+00:00,132.21,133.93,130.78,133.3,42749551,126.5206609329,128.1666448737,125.1521975403,127.563755407,42749551,0.0,1.0
MSFT,2019-08-06 00:00:00+00:00,134.69,135.68,133.21,133.8,32696651,128.8939401033,129.8413378366,127.4776283403,128.0422391107,32696651,0.0,1.0
MSFT,2019-08-07 00:00:00+00:00,135.28,135.65,131.83,133.79,33414539,129.4585508737,129.8126288144,126.1570133181,128.0326694366,33414539,0.0,1.0
MSFT,2019-08-08 00:00:00+00:00,138.89,138.99,135.93,136.6,27496508,132.9132032144,133.0088999551,130.0805796885,130.7217478514,27496508,0.0,1.0
MSFT,2019-08-09 00:00:00+00:00,137.71,139.38,136.46,138.61,23466701,131.7839816736,133.382117244,130.5877724144,132.6452523403,23466701,0.0,1.0
MSFT,2019-08-12 00:00:00+00:00,135.79,137.86,135.24,137.07,20484348,129.9466042514,131.9275267848,129.4202721774,131.1715225329,20484348,0.0,1.0
MSFT,2019-08-13 00:00:00+00:00,138.6,138.8,135.0,136.05,25496593,132.6356826662,132.8270761477,129.1905999996,130.1954157774,25496593,0.0,1.0
MSFT,2019-08-14 00:00:00+00:00,133.98,136.92,133.67,136.36,32527251,128.6546982514,131.4778421002,128.3570198184,130.9401004147,32527251,0.46,1.0
MSFT,2019-08-15 00:00:00+00:00,133.68,134.58,132.25,134.39,28125416,128.3666223485,129.2308500573,126.9934605445,129.0484019854,28125416,0.0,1.0
MSFT,2019-08-16 00:00:00+00:00,136.13,136.46,134.72,134.88,25026151,130.7192422225,131.0361257157,129.3652854787,129.5189259602,25026151,0.0,1.0
MSFT,2019-08-19 00:00:00+00:00,138.41,138.55,136.89,137.85,24370543,132.9086190848,133.0430545062,131.4490345099,132.3708773993,24370543,0.0,1.0
MSFT,2019-08-20 00:00:00+00:00,137.26,138.71,137.24,138.21,21188998,131.8043281235,133.1966949877,131.7851230633,132.7165684828,21188998,0.0,1.0
MSFT,2019-08-21 00:00:00+00:00,138.79,139.49,138.0,138.55,14982314,133.2735152285,133.9456923354,132.5149153508,133.0430545062,14982314,0.0,1.0
MSFT,2019-08-22 00:00:00+00:00,137.78,139.2,136.29,138.66,18709662,132.3036596886,133.6672189625,130.872882704,133.1486823372,18709662,0.0,1.0
MSFT,2019-08-23 00:00:00+00:00,133.39,138.35,132.8,137.19,38515386,128.0881489757,132.8510039042,127.5215996999,131.7371104129,38515386,0.0,1.0
MSFT,2019-08-26 00:00:00+00:00,135.45,135.56,133.9,134.99,20325271,130.0662701758,130.1718980069,128.5778780106,129.6245537913,20325271,0.0,1.0
MSFT,2019-08-27 00:00:00+00:00,135.74,136.72,134.66,136.39,23115635,130.3447435487,131.2857914983,129.3076702981,130.968908005,23115635,0.0,1.0
MSFT,2019-08-28 00:00:00+00:00,135.56,135.76,133.55,134.88,17343042,130.1718980069,130.3639486089,128.2417894572,129.5189259602,17343042,0.0,1.0
MSFT,2019-08-29 00:00:00+00:00,138.12,138.44,136.91,137.25,20179716,132.630145712,132.9374266751,131.4682395701,131.7947255934,20179716,0.0,1.0
MSFT,2019-08-30 00:00:00+00:00,137.86,139.18,136.27,139.15,23946123,132.3804799294,133.6480139023,130.8536776438,133.619206312,23946123,0.0,1.0
MSFT,2019-09-03 00:00:00+00:00,136.04,137.2,135.7,136.61,18880773,130.6328194516,131.746712943,130.3063334283,131.1801636672,18880773,0.0,1.0
